live,name,lan,kommun,address,website,phone,products,onSiteSales,tastingRoom,openingHours,season,rating,reviewCount,source,place_id,_source_file
yes,Bryggeriet Piren Jönköping,Jönköping,Jönköping,"Hamnpiren, 553 20 Jönköping, Sverige",http://bryggerietpiren.se/,036-16 53 33,öl,no,yes,"måndag: 16:00–02:00, tisdag: 16:00–02:00, onsdag: 16:00–02:00, torsdag: 16:00–02:00, fredag: 16:00–02:00, lördag: 12:00–02:00, söndag: 12:00–00:00",,3.9,361,google-places:bryggeri,ChIJcVI2JMBtWkYRYzysVml5YLg,google-places-farms-expansion-3.json
yes,Bättre kött och delikatess Sverige AB,Jönköping,Jönköping,"Östra Storgatan 71, 553 21 Jönköping, Sverige",https://www.battrekott.se/,073-247 76 48,kött,yes,no,"måndag: Stängt, tisdag: Stängt, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–16:00, söndag: Stängt",,4.9,29,google-places:gårdsbutik,ChIJm_rRcBxtWkYRnVpffKQY1gA,google-places-farms-expansion-3.json
no,CAJO KERAMIK,Jönköping,Jönköping,"Hammarvägen 39, 562 32 Jönköping, Sverige",https://cajo.se/,076-163 37 29,annat,no,no,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 15:00–18:00, fredag: Stängt, lördag: 11:00–14:00, söndag: 11:00–14:00",,5,3,google-places:lokal producent mat,ChIJV3ebCKh0WkYRKLQOrhS_Scc,google-places-farms-expansion-3.json
no,"Catering, Event, Restauranger i Jönköping - FC gruppen",Jönköping,Jönköping,"Elmiavägen, 554 54 Jönköping, Sverige",http://www.fcgruppen.se/,036-30 54 10,annat,yes,yes,"måndag: 07:00–02:00, tisdag: 07:00–02:00, onsdag: 07:00–02:00, torsdag: 07:00–02:00, fredag: 07:00–02:00, lördag: 07:00–02:00, söndag: 07:00–02:00",,4,85,google-places:gårdsrestaurang,ChIJled3FOttWkYR0bMYu_QIZqg,google-places-farms-expansion-3.json
no,Cholon L'Indochine Eatery & Lounge,Jönköping,Jönköping,"Trädgårdsgatan 9, 553 16 Jönköping, Sverige",http://www.cholon.se/,076-008 90 28,annat,yes,yes,"måndag: Stängt, tisdag: 17:00–22:00, onsdag: 17:00–22:00, torsdag: 17:00–22:00, fredag: 17:00–01:00, lördag: 17:00–01:00, söndag: Stängt",,4.8,46,google-places:gårdsrestaurang,ChIJVYTQF25tWkYR7wdgDiinmsA,google-places-farms-expansion-3.json
no,Ciro,Jönköping,Jönköping,"Fiskargränd 7, 553 20 Jönköping, Sverige",http://www.restaurangciro.se/,036-601 19,annat,yes,yes,"måndag: 16:00–22:00, tisdag: 16:00–22:00, onsdag: 16:00–22:00, torsdag: 16:00–22:00, fredag: 11:30–23:00, lördag: 12:00–23:00, söndag: 12:00–21:00",,4.1,666,google-places:gårdsrestaurang,ChIJdVic25RtWkYRTCYp3wsp08s,google-places-farms-expansion-3.json
no,City Gross Jönköping,Jönköping,Jönköping,"Batterigatan 2, 553 05 Jönköping, Sverige",https://www.citygross.se/butiker/Jonkoping,036-34 77 00,annat,no,no,"måndag: 07:00–22:00, tisdag: 07:00–22:00, onsdag: 07:00–22:00, torsdag: 07:00–22:00, fredag: 07:00–22:00, lördag: 07:00–22:00, söndag: 07:00–22:00",,4.2,2936,google-places:lokal producent mat,ChIJhZLGanhtWkYREigoPS5OOhU,google-places-farms-expansion-3.json
no,DeLa Diakonalt Effektivt Livsmedelsansvar,Jönköping,Jönköping,"Österängsvägen 3, 554 63 Jönköping, Sverige",http://helamanniskan.se/jonkoping/dela-butiken/,070-340 21 40,annat,no,no,"måndag: 13:00–15:00, tisdag: Stängt, onsdag: 13:00–15:00, torsdag: 13:00–15:00, fredag: 13:00–15:00, lördag: Stängt, söndag: Stängt",,4,21,google-places:lokal producent mat,ChIJdafEprBtWkYRwb2VCYTu7ME,google-places-farms-expansion-3.json
no,Dragon Solåsen AB,Jönköping,Jönköping,"Solåsvägen 8B, 553 03 Jönköping, Sverige",https://www.restaurangdragon.se/,036-12 12 57,annat,yes,yes,"måndag: 06:00–18:00, tisdag: 06:00–18:00, onsdag: 06:00–18:00, torsdag: 06:00–18:00, fredag: 06:00–18:00, lördag: 11:00–17:00, söndag: 11:00–17:00",,3.9,670,google-places:gårdsrestaurang,ChIJAS5qw4ltWkYRvzVNLgUEd2g,google-places-farms-expansion-3.json
yes,Drefseryd Gård,Jönköping,,"Drevseryd Södergård 1, 563 93 Gränna, Sverige",http://drefseryd.wordpress.com/,070-493 99 06,annat,yes,no,,,4.2,12,google-places:gårdsbutik,ChIJd9JAxjM-WkYRjeGPXrGGydw,google-places-farms-expansion-3.json
yes,Ebbarps Norrgård,Jönköping,,"EBBARP 4, 571 97 Forserum, Sverige",http://www.ebbarpsnorrgard.se/,070-318 00 71,annat,yes,no,,,4.8,43,google-places:gårdsbutik,ChIJ24lMPO0RWkYRYAGCt03bfJw,google-places-farms-expansion-3.json
no,El Gordo,Jönköping,Jönköping,"Lillsjöraden 12,, 553 20 Jönköping, Sverige",http://www.elgordo.se/,036-19 00 10,annat,yes,yes,"måndag: 17:00–23:00, tisdag: 17:00–23:00, onsdag: 17:00–23:00, torsdag: 17:00–23:00, fredag: 11:30–01:00, lördag: 12:00–01:00, söndag: Stängt",,3.9,748,google-places:gårdsrestaurang,ChIJX7Vyw5RtWkYRKOK4DlyxKO0,google-places-farms-expansion-3.json
no,Elmia,Jönköping,Jönköping,"Elmiavägen 11, 554 54 Jönköping, Sverige",https://www.elmia.se/moten-event/,036-15 20 00,annat,no,no,"måndag: 08:00–16:30, tisdag: 08:00–16:30, onsdag: 08:00–16:30, torsdag: 08:00–16:30, fredag: 08:00–16:30, lördag: Stängt, söndag: Stängt",,4.3,4506,google-places:lokal producent mat,ChIJryYZ5A9tWkYREw1CszaF1uE,google-places-farms-expansion-3.json
yes,EM Vilt Butik,Jönköping,Jönköping,"Trädgårdsgatan 9, 553 16 Jönköping, Sverige",http://www.emvilt.se/,036-16 00 48,kött,yes,no,"måndag: 09:00–18:00, tisdag: 09:00–18:00, onsdag: 09:00–18:00, torsdag: 09:00–18:00, fredag: 09:00–18:00, lördag: 09:00–13:00, söndag: Stängt",,3,3,google-places:gårdsbutik,ChIJL12Vf-ltWkYRMOPKdimNCpU,google-places-farms-expansion-3.json
no,Ester Kök & Bar,Jönköping,Jönköping,"Borgmästargränd 20, 553 20 Jönköping, Sverige",https://mymenuweb.com/swe/restaurants/2139987/?utm_source=google_profile&utm_medium=google_profile&utm_campaign=admin,036-34 90 20,annat,yes,yes,"måndag: 11:30–14:00, 17:00–22:00, tisdag: 11:30–14:00, 17:00–22:00, onsdag: 11:30–14:00, 17:00–22:00, torsdag: 11:30–14:00, 17:00–22:00, fredag: 11:30–14:00, 17:00–22:00, lördag: 12:00–15:00, 17:00–22:00, söndag: Stängt",,4.2,443,google-places:gårdsrestaurang,ChIJ5zeIL5VtWkYRA_ivIVN37sU,google-places-farms-expansion-3.json
yes,Flättinge Gårdsbutik & Café,Jönköping,,"Uppegård 4, 561 91 Huskvarna, Sverige",http://flattingegard.se/,079-100 55 54,annat,yes,no,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 11:00–15:00, söndag: Stängt",,4.6,546,google-places:gårdsbutik,ChIJR3dk7FAVWkYRc3xkP8lc1D8,google-places-farms-expansion-3.json
no,Galleri Tegel,Jönköping,Jönköping,"Tändsticksgränd 14, 553 15 Jönköping, Sverige",http://galleritegel.se/,036-12 89 00,annat,yes,yes,"måndag: Stängt, tisdag: Stängt, onsdag: 17:00–21:00, torsdag: 17:00–21:00, fredag: 17:00–22:00, lördag: 17:00–22:00, söndag: Stängt",,4.2,366,google-places:gårdsrestaurang,ChIJb-PuJOhtWkYRU2nHPhSDTFE,google-places-farms-expansion-3.json
no,Gastro Food i Jönköping AB,Jönköping,Jönköping,"Industrigatan 14A, 553 02 Jönköping, Sverige",http://www.gastrofood.se/,036-770 17 00,annat,no,no,"måndag: 08:00–17:00, tisdag: 08:00–17:00, onsdag: 08:00–17:00, torsdag: 08:00–17:00, fredag: 08:00–15:00, lördag: Stängt, söndag: 12:00–15:00",,3.6,49,google-places:lokal producent mat,ChIJAQAAwARyWkYRtUWeEHzZGTk,google-places-farms-expansion-3.json
no,GB Grossisten Jönköping AB,Jönköping,Jönköping,"Momarken 5, 556 50 Jönköping, Sverige",https://varsego.se/har-finns-vi/jonkoping,036-31 89 90,annat,no,no,"måndag: 08:00–16:00, tisdag: 08:00–16:00, onsdag: 08:00–16:00, torsdag: 08:00–16:00, fredag: 08:00–16:00, lördag: 08:00–16:00, söndag: 08:00–16:00",,4.4,11,google-places:lokal producent mat,ChIJv1MPCnRzWkYRtQYdT-oY_cY,google-places-farms-expansion-3.json
yes,Gigeryds Gård,Jönköping,,"GIGERYD GÅRD 1, 564 91 Bankeryd, Sverige",http://www.gigerydsgard.se/,036-37 40 93,annat,yes,no,,,4.5,158,google-places:gårdsbutik,ChIJZYr-4n9vWkYR4sUjiyXRIDY,google-places-farms-expansion-3.json
yes,Granngården Jönköping,Jönköping,Jönköping,"Solåsvägen 4, 553 03 Jönköping, Sverige",https://www.granngarden.se/butiker/jonkoping,,annat,yes,no,"måndag: 09:00–19:00, tisdag: 09:00–19:00, onsdag: 09:00–19:00, torsdag: 09:00–19:00, fredag: 09:00–19:00, lördag: 10:00–16:00, söndag: 11:00–16:00",,4,235,google-places:gårdsbutik,ChIJA5XVJXZyWkYR0UBtmG04eak,google-places-farms-expansion-3.json
yes,Gårdsbutik Wernerssons Frukt & Honung,Jönköping,,"BODANÄS 4, 561 95 Lekeryd, Sverige",https://wernerssons.se/,070-825 06 55,honung; frukt,yes,no,"måndag: 07:00–22:00, tisdag: 07:00–22:00, onsdag: 07:00–22:00, torsdag: 07:00–22:00, fredag: 07:00–22:00, lördag: 07:00–22:00, söndag: 07:00–22:00",,5,2,google-places:gårdsbutik,ChIJc2i3x4UXWkYRowqm0094QGc,google-places-farms-expansion-3.json
no,Hasse på Sjökanten,Jönköping,Jönköping,"Rekrytvägen 5, 553 05 Jönköping, Sverige",https://www.hassepasjokanten.se/,036-777 73 77,annat,yes,yes,"måndag: 07:00–20:00, tisdag: 07:00–20:00, onsdag: 07:00–20:00, torsdag: 07:00–20:00, fredag: 07:00–20:00, lördag: 15:00–18:00, söndag: Stängt",,3.9,661,google-places:gårdsrestaurang,ChIJP250op5tWkYRq_95Ww5Y964,google-places-farms-expansion-3.json
no,Hela Människan Jönköping,Jönköping,Jönköping,"Västra Storgatan 46, 553 15 Jönköping, Sverige",http://www.helamanniskan.se/jonkoping,036-12 55 10,annat,no,no,"måndag: 08:30–14:00, tisdag: 08:30–14:00, onsdag: 08:30–11:00, torsdag: 08:30–14:00, fredag: 08:30–14:00, lördag: 09:00–13:00, söndag: 09:00–13:00",,3.9,9,google-places:lokal producent mat,ChIJtYYcA-htWkYR4bds_WscBG8,google-places-farms-expansion-3.json
yes,Huskvarna Brewing Company,Jönköping,,"Grännavägen 72, 561 34 Huskvarna, Sverige",http://huskvarnabrewing.se/,070-814 93 31,öl,no,yes,"måndag: 08:00–17:00, tisdag: 08:00–17:00, onsdag: 08:00–17:00, torsdag: 08:00–17:00, fredag: 08:00–17:00, lördag: 11:00–12:00, söndag: Stängt",,4.3,3,google-places:bryggeri,ChIJjZkZS8VsWkYR4EKaDFu2Zzs,google-places-farms-expansion-3.json
no,Hvildmarken,Jönköping,Jönköping,"HULUKVARN 10, 554 75 Jönköping, Sverige",https://hvildmarken.se/,036-16 27 00,annat,yes,yes,"måndag: 11:30–14:00, tisdag: 11:30–14:00, onsdag: 11:30–14:00, torsdag: 11:30–14:00, fredag: 11:30–14:00, lördag: Stängt, söndag: Stängt",,4.8,188,google-places:gårdsrestaurang,ChIJJwbg2xpvWkYROotFecxC-w4,google-places-farms-expansion-3.json
yes,Idlewild Beer Café,Jönköping,Jönköping,"Tändsticksgränd 23, 553 15 Jönköping, Sverige",http://www.idlewildbrewingco.com/,072-319 79 77,öl,no,yes,"måndag: Stängt, tisdag: 17:00–23:00, onsdag: 17:00–23:00, torsdag: 17:00–23:00, fredag: 16:00–01:00, lördag: 13:00–01:00, söndag: Stängt",,4.4,792,google-places:bryggeri,ChIJc6kGzultWkYRFjI8zn6IMmE,google-places-farms-expansion-3.json
no,Indiska Köket - Indisk Restaurang i Jönköping,Jönköping,Jönköping,"Kapellgatan 15, 553 17 Jönköping, Sverige",https://www.indiska-koket.se/?utm_source=google,036-12 30 12,annat,yes,yes,"måndag: 11:15–21:00, tisdag: 11:15–21:00, onsdag: 11:15–21:00, torsdag: 11:15–21:00, fredag: 11:15–22:00, lördag: 12:00–22:00, söndag: 12:00–20:00",,4.6,1585,google-places:gårdsrestaurang,ChIJE0yXIeltWkYRQYfrB8zeZMY,google-places-farms-expansion-3.json
no,JOBmeal Jönköping,Jönköping,Habo,"Industrigatan 22, 566 34 Habo, Sverige",https://www.jobmeal.se/vara-kontor/jobmeal-jonkoping,036-400 09,annat,no,no,"måndag: 07:00–16:00, tisdag: 07:00–16:00, onsdag: 07:00–16:00, torsdag: 07:00–16:00, fredag: 07:00–16:00, lördag: Stängt, söndag: Stängt",,3.5,18,google-places:lokal producent mat,ChIJEZGRGoxoWkYRiGVUhN4KKVc,google-places-farms-expansion-3.json
no,Johans Burger & Bistro,Jönköping,Jönköping,"Lagermansgatan 4, 553 19 Jönköping, Sverige",http://johansburgerbistro.se/,070-427 97 08,annat,yes,yes,"måndag: 09:00–20:00, tisdag: 09:00–20:00, onsdag: 09:00–20:00, torsdag: 09:00–20:00, fredag: 09:00–20:00, lördag: 09:00–18:00, söndag: 09:00–18:00",,4.3,52,google-places:gårdsrestaurang,ChIJX10viYhtWkYRqWR7W-aaMu8,google-places-farms-expansion-3.json
no,Jureskogs,Jönköping,Jönköping,"Ryhovsgatan 5, 553 03 Jönköping, Sverige",https://www.jureskogs.se/,072-189 37 54,annat,no,no,"måndag: 10:00–22:00, tisdag: 10:00–22:00, onsdag: 10:00–22:00, torsdag: 10:00–22:00, fredag: 10:00–22:00, lördag: 10:00–22:00, söndag: 10:00–22:00",,3.8,526,google-places:lokal producent mat,ChIJla-d0EttWkYRukNjtCo4CHE,google-places-farms-expansion-3.json
no,Jönköping Konsert & Kongress,Jönköping,Jönköping,"Elmiavägen 15, 554 54 Jönköping, Sverige",https://www.jonkopingkonsertkongress.se/,,annat,no,no,"måndag: 08:00–16:30, tisdag: 08:00–16:30, onsdag: 08:00–16:30, torsdag: 08:00–16:30, fredag: 08:00–16:30, lördag: Stängt, söndag: Stängt",,4.6,22,google-places:lokal producent mat,ChIJY3M4WxNtWkYR9HmNA64rf-Y,google-places-farms-expansion-3.json
no,Jönköpings golfrestaurang,Jönköping,Jönköping,"Golfbanevägen 11, 556 27 Jönköping, Sverige",https://www.jonkopingsgk.se/,036-205 75,annat,yes,yes,"måndag: 09:00–14:00, tisdag: 09:00–14:00, onsdag: 09:00–14:00, torsdag: 09:00–14:00, fredag: 09:00–14:00, lördag: Stängt, söndag: Stängt",,4.4,64,google-places:gårdsrestaurang,ChIJD1zo6hFyWkYRLdvZW0m_KXw,google-places-farms-expansion-3.json
no,Kajen 23,Jönköping,Jönköping,"Pollaregatan 23, 553 24 Jönköping, Sverige",https://kajen23.com/,,annat,yes,yes,"måndag: 16:00–00:00, tisdag: 16:00–00:00, onsdag: 16:00–00:00, torsdag: 16:00–00:00, fredag: 16:00–00:00, lördag: 12:00–00:00, söndag: 12:00–22:00",,4,493,google-places:gårdsrestaurang,ChIJz4zvunltWkYR6hh-s7OhEzQ,google-places-farms-expansion-3.json
no,Klevarp 1:18,Jönköping,,"Klevarp 5, 561 61 Tenhult, Sverige",http://www.klevarp.se/,,annat,yes,no,"måndag: 10:00–15:30, tisdag: 10:00–15:30, onsdag: 10:00–15:30, torsdag: 10:00–15:30, fredag: 10:00–15:30, lördag: Stängt, söndag: Stängt",,4.3,17,google-places:gårdsbutik,ChIJVd_eXmENWkYRNBRD7yIL-1Q,google-places-farms-expansion-3.json
no,Kock & Bar,Jönköping,Jönköping,"Klostergatan 31, 553 35 Jönköping, Sverige",http://kockochbar.se/,036-30 85 80,annat,yes,yes,"måndag: 11:30–14:00, 16:00–22:00, tisdag: 11:30–14:00, 16:00–22:00, onsdag: 11:30–14:00, 16:00–22:00, torsdag: 11:30–14:00, 16:00–22:00, fredag: 11:30–14:00, 16:00–23:00, lördag: 16:00–23:00, söndag: Stängt",,4.4,606,google-places:gårdsrestaurang,ChIJ1_bG7-5tWkYRgX5V5bpijTg,google-places-farms-expansion-3.json
no,Konditori Rosetten Munksjöstaden,Jönköping,Jönköping,"Påsgatan 6, 553 30 Jönköping, Sverige",http://www.rosetten.se/,036-640 79,annat,yes,yes,"måndag: 07:00–18:00, tisdag: 07:00–18:00, onsdag: 07:00–18:00, torsdag: 07:00–18:00, fredag: 07:00–18:00, lördag: 08:00–17:00, söndag: 09:00–17:00",,4.5,221,google-places:gårdsrestaurang,ChIJ-x4GmultWkYRvsGpruP0gKQ,google-places-farms-expansion-3.json
no,Kooperativa ek. för. Bikupan i Jönköping,Jönköping,Jönköping,"Tändsticksgränd 3, 553 15 Jönköping, Sverige",http://bikupan.org/,036-12 54 58,annat,no,no,"måndag: 12:00–18:00, tisdag: 12:00–18:00, onsdag: 12:00–18:00, torsdag: 12:00–18:00, fredag: 12:00–18:00, lördag: 10:00–14:00, söndag: Stängt",,4.6,67,google-places:lokal producent mat,ChIJqf_BLehtWkYRcvc92aqi2P8,google-places-farms-expansion-3.json
no,Krog & Co Jönköping,Jönköping,Jönköping,"Brunnsgatan 13, 553 17 Jönköping, Sverige",https://krogoco.se/jonkoping/,036-71 94 80,annat,yes,yes,"måndag: Stängt, tisdag: 17:00–00:00, onsdag: 17:00–00:00, torsdag: 17:00–00:00, fredag: 17:00–03:00, lördag: 17:00–03:00, söndag: Stängt",,3.8,49,google-places:gårdsrestaurang,ChIJyTYLMJ5tWkYREecPZTTkCIg,google-places-farms-expansion-3.json
no,Kulturhuset Spira,Jönköping,Jönköping,"Kulturgatan 3, 553 24 Jönköping, Sverige",https://www.smot.se/,010-242 80 80,annat,no,no,"måndag: Stängt, tisdag: 11:00–19:00, onsdag: 11:00–19:00, torsdag: 11:00–19:00, fredag: 11:00–19:00, lördag: Stängt, söndag: Stängt",,4.2,1286,google-places:lokal producent mat,ChIJjQIre5NtWkYR03byKHxfoWQ,google-places-farms-expansion-3.json
yes,Kålgårdens svampodling och gårdsbutik.,Jönköping,Jönköping,"Västra Holmgatan, 553 23 Jönköping, Sverige",http://www.jonkopingsodlingar.se/,070-589 95 16,grönsaker,yes,no,"måndag: 12:30–13:30, tisdag: 12:30–13:30, onsdag: 12:30–13:30, torsdag: 12:30–13:30, fredag: 11:30–14:00, lördag: Stängt, söndag: Stängt",,4,4,google-places:gårdsbutik,ChIJf84UCiptWkYRBBZYNyAe4vE,google-places-farms-expansion-3.json
no,La Gare by Sofiehof,Jönköping,Jönköping,"Brunnsgatan 13, 553 17 Jönköping, Sverige",https://ligula.se/la-gare-by-sofiehof/,036-30 03 90,annat,yes,yes,"måndag: 06:30–10:00, tisdag: 06:30–10:00, 17:00–21:30, onsdag: 06:30–10:00, 17:00–21:30, torsdag: 06:30–10:00, 17:00–21:30, fredag: 06:30–10:00, 17:00–21:30, lördag: 07:30–11:00, 17:00–21:30, söndag: 07:30–11:00",,4.1,135,google-places:gårdsrestaurang,ChIJ2d4NZultWkYROWTvOW4D2DM,google-places-farms-expansion-3.json
no,La Locandiera,Jönköping,Jönköping,"Östra Storgatan 39, 553 21 Jönköping, Sverige",http://lalocandiera.se/,036-19 03 02,annat,yes,yes,"måndag: 16:00–21:00, tisdag: 16:00–21:00, onsdag: 16:00–21:00, torsdag: 16:00–21:00, fredag: 16:00–22:00, lördag: 16:00–22:00, söndag: Stängt",,4.2,910,google-places:gårdsrestaurang,ChIJBx2OuKql6UMRASNMnkt0GcI,google-places-farms-expansion-3.json
no,La Vue,Jönköping,Jönköping,"Södra Strandgatan 12, 553 20 Jönköping, Sverige",http://restauranglavue.se/,036-777 92 17,annat,yes,yes,"måndag: 10:30–21:30, tisdag: 10:30–21:30, onsdag: 10:30–21:30, torsdag: 10:30–21:30, fredag: 10:30–00:00, lördag: 10:30–00:00, söndag: 10:30–21:30",,3.9,574,google-places:gårdsrestaurang,ChIJfdQqunZtWkYRcLQLxxfaFdw,google-places-farms-expansion-3.json
no,Landhs Kroatorpet,Jönköping,,"Grännavägen, 561 33 Huskvarna, Sverige",http://landhs.se/kroatorpet,036-13 22 86,annat,yes,yes,"måndag: 08:00–19:00, tisdag: 08:00–19:00, onsdag: 08:00–19:00, torsdag: 08:00–19:00, fredag: 08:00–19:00, lördag: 08:00–19:00, söndag: 08:00–19:00",,4.2,1261,google-places:gårdsrestaurang,ChIJZXmxoeZtWkYRp62oReH61aw,google-places-farms-expansion-3.json
no,Lolli Nonna Café,Jönköping,Jönköping,"Kyrkogatan 14, 553 16 Jönköping, Sverige",http://www.instagram.com/lolli_nonna,,annat,yes,yes,"måndag: Stängt, tisdag: 11:30–21:00, onsdag: 11:30–21:00, torsdag: 11:30–21:00, fredag: 11:30–21:00, lördag: 11:30–16:00, söndag: Stängt",,4.7,62,google-places:gårdsrestaurang,ChIJiSBRmf9tWkYR8dDKrNUkLLs,google-places-farms-expansion-3.json
yes,Malmborgs konditori och Bageri,Jönköping,Jönköping,"Östra Storgatan 31, 553 21 Jönköping, Sverige",http://www.malmborgskonditori.se/,036-10 07 77,bakat,yes,no,"måndag: 07:30–18:00, tisdag: 07:30–18:00, onsdag: 07:30–18:00, torsdag: 07:30–18:00, fredag: 07:30–18:00, lördag: 09:00–16:00, söndag: 11:00–15:00",,4.2,442,google-places:gårdsbutik,ChIJA1A4mJVtWkYRGF_sbMOnIEw,google-places-farms-expansion-3.json
no,Margaretelund,Jönköping,,"Margaretelund 1, 571 72 Ormaryd, Sverige",http://www.margaretelund.se/,070-382 18 70,annat,no,no,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt",,4.9,44,google-places:lokal producent mat,ChIJw900Nff5WUYRclBR7g7j3cs,google-places-farms-expansion-3.json
no,Martins kök och deli,Jönköping,Vetlanda,"Lasarettsgatan 6E, 574 32 Vetlanda, Sverige",http://www.martinsdeli.eu/,072-747 97 25,annat,no,no,"måndag: Stängt, tisdag: 09:30–17:00, onsdag: 09:30–17:00, torsdag: 09:30–17:00, fredag: 09:30–17:00, lördag: 09:30–13:00, söndag: Stängt",,4.8,44,google-places:lokal producent mat,ChIJE66rQyZZV0YR84HpsCvwkmo,google-places-farms-expansion-3.json
no,MR BBQ,Jönköping,Jönköping,"Huskvarnavägen 48, 554 54 Jönköping, Sverige",https://mrbbq.se/,036-16 71 71,annat,yes,yes,"måndag: 11:00–21:00, tisdag: 11:00–21:00, onsdag: 11:00–21:00, torsdag: 11:00–21:00, fredag: 11:00–21:00, lördag: 12:00–21:00, söndag: 12:00–21:00",,4.2,627,google-places:gårdsrestaurang,ChIJdWbL03JtWkYRzMap4aliro4,google-places-farms-expansion-3.json
no,Mårdskog & Lindkvist AB,Jönköping,Jönköping,"Grossistgatan 9, 553 02 Jönköping, Sverige",http://www.mardskog.se/,036-18 12 00,annat,no,no,"måndag: 06:00–16:00, tisdag: 06:00–16:00, onsdag: 06:00–16:00, torsdag: 06:00–16:00, fredag: 06:00–16:00, lördag: Stängt, söndag: Stängt",,3.9,30,google-places:lokal producent mat,ChIJIdGFm3ZyWkYR77NLlE6dm-M,google-places-farms-expansion-3.json
no,NIVÅ,Jönköping,Jönköping,"Barnarpsgatan 52, 553 16 Jönköping, Sverige",http://fcgruppen.se/niva,036-30 54 10,annat,yes,yes,"måndag: 11:30–13:30, tisdag: 11:30–13:30, onsdag: 11:30–13:30, torsdag: 11:30–13:30, fredag: 11:30–13:30, lördag: Stängt, söndag: 10:00–14:00",,3.8,32,google-places:gårdsrestaurang,ChIJ80PU_GltWkYRfAXOt9g6Z5M,google-places-farms-expansion-3.json
